Tile_ID,centroid_lat,centroid_lon,TrainClass,RegionName,UIDs,Version
ze4n8pxczbzu,63.059082,160.323486,negative,Russian Bering tundra,9999,ARTS
z9fnkk850n0k,55.96765,160.499268,negative,Kamchatka taiga,9999,ARTS
zef1fujnc184,66.424507,160.440259,negative,Northeast Siberian taiga,9999,ARTS
zd61ud2n7h0m,57.977322,160.510383,negative,Kamchatka tundra,9999,ARTS
zd6hphrqegpb,58.383853,160.630245,negative,Kamchatka tundra,9999,ARTS
ze40qud4wh80,61.944118,160.612135,negative,Russian Bering tundra,9999,ARTS
zdfnrtxvpuru,61.598477,160.653076,negative,Russian Bering tundra,9999,ARTS
zd6hux5qpvz8,58.530724,160.51506,negative,Kamchatka tundra,9999,ARTS
zdd1kyyk3zxu,59.320076,160.529909,negative,Kamchatka tundra,9999,ARTS
zef1wsup24bp,66.384775,160.603638,negative,Northeast Siberian taiga,9999,ARTS
zed0u2rmruzy,64.821637,160.509567,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze60yyxh90bj,63.449569,160.618787,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zs4hr3j4hj2q,68.252936,160.638142,negative,Northeast Siberian taiga,9999,ARTS
zs4pvdpm8gx8,68.874254,160.564198,negative,Northeast Siberian coastal tundra,9999,ARTS
zd63cm7vvcz9,57.993703,160.724401,negative,Kamchatka tundra,9999,ARTS
ze4qf73qvh2r,63.080559,160.764871,negative,Russian Bering tundra,9999,ARTS
zd62022n058j,57.658673,160.675049,negative,Kamchatka tundra,9999,ARTS
z9f2hr5knp05,54.882927,160.855551,negative,Kamchatka tundra,9999,ARTS
z9fmnf89qbxe,55.736607,160.96168,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
z9fksgg7yypw,55.656042,160.877566,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zedm6tgpjuxv,65.643164,160.778303,negative,Northeast Siberian taiga,9999,ARTS
zd46typ1pczt,56.722594,160.926704,negative,Kamchatka taiga,9999,ARTS
zd6kp5ndwcxx,58.376293,160.980906,negative,Kamchatka tundra,9999,ARTS
ze42wkphpzrc,61.985589,160.948677,negative,Russian Bering tundra,9999,ARTS
zd43nk4rycry,56.449092,160.942111,negative,Kamchatka taiga,9999,ARTS
ze67zub12n2h,63.966771,161.004639,negative,Northeast Siberian taiga,9999,ARTS
zs4qxtcfgfzf,68.674651,160.996227,negative,Northeast Siberian coastal tundra,9999,ARTS
ze66rd12vgxd,63.687892,160.995626,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
bfb7f3r0pj2h,61.134825,-145.789647,negative,Pacific Coastal Mountain icefields and tundra,9999,ARTS
bg835ezupbxw,64.884571,-145.733643,negative,Interior Yukon-Alaska alpine tundra,9999,ARTS
bg23dnss008p,63.581318,-145.804367,negative,Alaska-St. Elias Range tundra,9999,ARTS
bg2629n5qurc,63.682832,-145.867925,negative,Alaska-St. Elias Range tundra,9999,ARTS
bu0m8s4bpbrb,68.488771,-145.872345,negative,Brooks-British Range tundra,9999,ARTS
bgb7bv4p7581,66.781659,-145.862603,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bu0rgtxyxcxw,68.893642,-145.733643,negative,Brooks-British Range tundra,9999,ARTS
zd49gc2n0h0j,56.565536,161.18042,negative,Kamchatka taiga,9999,ARTS
zd6d52v504bj,58.012463,161.165314,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zd6x5teg3vzy,58.917521,161.174669,negative,Kamchatka tundra,9999,ARTS
zd6w2bmw8yrg,58.757406,161.05618,negative,Kamchatka tundra,9999,ARTS
zdft7wvy9h2j,61.42982,161.177373,negative,Russian Bering tundra,9999,ARTS
ze69e9s3dj00,63.553446,161.175356,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze490hpbpvzc,62.072785,161.026611,negative,Russian Bering tundra,9999,ARTS
ze6833kj712r,63.332971,161.076179,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zedw65f5njbj,65.807279,161.10652,negative,Northeast Siberian taiga,9999,ARTS
ze6ed6metj06,63.909472,161.12227,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze6xcwtmjyrv,64.680153,161.08901,negative,Northeast Siberian taiga,9999,ARTS
zefw48hrfvz9,67.149799,161.131453,negative,Northeast Siberian taiga,9999,ARTS
ze4ts8sd050n,62.844904,161.219559,negative,Russian Bering tundra,9999,ARTS
ze6eq22x2p05,63.855195,161.29097,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zdftwznc7vrz,61.474243,161.321697,negative,Russian Bering tundra,9999,ARTS
zd48ymgyc1b1,56.41459,161.295476,negative,Kamchatka taiga,9999,ARTS
zd49ptx4hyxw,56.456373,161.355042,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
ze6thq05b403,64.19377,161.202393,negative,Northeast Siberian taiga,9999,ARTS
zeddtm3bhh85,65.155817,161.248913,negative,Northeast Siberian taiga,9999,ARTS
zed9n5gjpypv,64.884772,161.28376,negative,Northeast Siberian taiga,9999,ARTS
zs48p6rdj581,67.512722,161.344743,negative,Northeast Siberian taiga,9999,ARTS
zs6dkg1zzp80,69.319608,161.227069,negative,Northeast Siberian coastal tundra,9999,ARTS
z9dyen5e5n0h,54.613585,161.503959,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zd4y4tbsxp0h,57.337084,161.478038,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zd6b7jhycyzt,57.728857,161.505632,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zd6y3y1fu52h,58.788332,161.446667,negative,Kamchatka tundra,9999,ARTS
zdfu0b4c6h8p,61.172115,161.404009,negative,Russian Bering tundra,9999,ARTS
ze6fff7eeurc,63.777632,161.493015,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze6g96xtevrd,63.91119,161.43259,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zedvej84uuxg,65.685006,161.499238,negative,Northeast Siberian taiga,9999,ARTS
zedu8xe0sj0j,65.519828,161.393452,negative,Northeast Siberian taiga,9999,ARTS
zedz82218h8h,66.007515,161.378174,negative,Northeast Siberian taiga,9999,ARTS
zd6urh48jgzt,58.425314,161.678495,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zs4ynmjzp42m,68.583368,161.650043,negative,Northeast Siberian taiga,9999,ARTS
zd6vpz2p24b0,58.576241,161.707764,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zs6bmxspg506,68.992741,161.614509,negative,Northeast Siberian coastal tundra,9999,ARTS
zedgkzfhj1bj,65.302058,161.578889,negative,Northeast Siberian taiga,9999,ARTS
zd7p5f0j8n21,58.898683,161.883545,negative,Kamchatka tundra,9999,ARTS
ze515yb18585,62.088137,161.883545,negative,Russian Bering tundra,9999,ARTS
zde0fnsjycpy,59.231035,161.812434,negative,Kamchatka tundra,9999,ARTS
ze5j2tb7tyx8,62.830073,161.741323,negative,Russian Bering tundra,9999,ARTS
zs55ft1y0upw,68.187698,161.831059,negative,Northeast Siberian taiga,9999,ARTS
zd5jrmv0fj2h,57.204595,162.044306,negative,Kamchatka tundra,9999,ARTS
zegjgnkpqvrs,67.140098,161.856379,negative,Northeast Siberian taiga,9999,ARTS
zd5nkf7syvpf,57.361835,161.932597,negative,Kamchatka tundra,9999,ARTS
zd5pyp9nen8j,57.654655,161.983924,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zde0zqt6dfzg,59.230486,162.044692,negative,Kamchatka tundra,9999,ARTS
zdek7pemgzzz,59.851799,162.206783,negative,Kamchatka tundra,9999,ARTS
ze70x9dqvbzv,63.378544,162.051687,negative,Russian Bering tundra,9999,ARTS
zdekexryryre,59.894448,162.235107,negative,Kamchatka tundra,9999,ARTS
zdgr5qce34bk,61.736871,162.215238,negative,Russian Bering tundra,9999,ARTS
zder98skvvrd,60.38445,162.142324,negative,Kamchatka tundra,9999,ARTS
ze5790ywcurc,62.495536,162.12327,negative,Russian Bering tundra,9999,ARTS
ze5qgwzjw187,63.099555,162.233992,negative,Russian Bering tundra,9999,ARTS
zee35mz1hbzd,64.895043,162.222962,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zegmbszvtjb1,67.13156,162.103143,negative,Northeast Siberian taiga,9999,ARTS
zs52e12z0gpz,67.595976,162.203221,negative,Northeast Siberian taiga,9999,ARTS
zs5kbegmduzy,68.356531,162.096877,negative,Northeast Siberian taiga,9999,ARTS
ze5rjpzebj8j,63.148715,162.300339,negative,Russian Bering tundra,9999,ARTS
zeeqn8fz7gxz,65.747572,162.359905,negative,Northeast Siberian taiga,9999,ARTS
zs52vw21tcpv,67.666432,162.312269,negative,Northeast Siberian taiga,9999,ARTS
zegmrbb124bp,67.020952,162.410889,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zdeteg2j850n,60.048111,162.58667,negative,Kamchatka tundra,9999,ARTS
zdewgdn39cxs,60.260276,162.584352,negative,Kamchatka tundra,9999,ARTS
ze7x6z44hj8j,64.59449,162.545643,negative,Northeast Siberian taiga,9999,ARTS
ze7tczubrh20,64.33463,162.505603,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze5td18x9urb,62.851347,162.510538,negative,Russian Bering tundra,9999,ARTS
zegw4w25j0b1,67.183289,162.531953,negative,Northeast Siberian taiga,9999,ARTS
zs5eer5np482,68.15473,162.569118,negative,Northeast Siberian taiga,9999,ARTS
zegd2fmn1cpz,66.502654,162.461786,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zs599qqjbcrb,67.798998,162.485089,negative,Northeast Siberian taiga,9999,ARTS
zs5sgqw59pbn,68.37131,162.57298,negative,Northeast Siberian taiga,9999,ARTS
zde8jbvcvcpd,59.066926,162.682714,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zs7d373nmbpe,69.320684,162.478437,negative,Chukchi Peninsula tundra,9999,ARTS
zdewjztbk486,60.158443,162.682629,negative,Kamchatka tundra,9999,ARTS
ze59zn3kc404,62.217776,162.731252,negative,Russian Bering tundra,9999,ARTS
ze79s6b02107,63.560077,162.608643,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze5swz1xe1b6,62.705765,162.720695,negative,Russian Bering tundra,9999,ARTS
ze78x018y0b7,63.369274,162.73181,negative,Russian Bering tundra,9999,ARTS
zeetmuzgbzrx,65.637128,162.685246,negative,Northeast Siberian taiga,9999,ARTS
zeeetttzb082,65.33428,162.671471,negative,Northeast Siberian taiga,9999,ARTS
zs79pwxgpcpu,69.118258,162.762451,negative,Northeast Siberian taiga,9999,ARTS
zs5ejejywvzb,68.04497,162.671771,negative,Northeast Siberian taiga,9999,ARTS
zegxvzb9g081,67.49893,162.675376,negative,Northeast Siberian taiga,9999,ARTS
zs78swd47fxy,69.030247,162.622547,negative,Northeast Siberian taiga,9999,ARTS
bg2kj1nqxyxw,63.99102,-145.669785,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bg26ymb93uxy,63.796474,-145.623007,negative,Alaska-St. Elias Range tundra,9999,ARTS
zs79tnbnkyxg,69.208109,162.641816,negative,Northeast Siberian taiga,9999,ARTS
bg8rn6ukz58m,65.93391,-145.617642,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bg8rt8syygxg,66.009784,-145.649915,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bg8ryt451hbq,66.077812,-145.610003,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bgbrsfsw6gxb,67.426934,-145.683389,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bgbqp7csvgxt,67.169872,-145.577517,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bu26pw5fhj04,69.291142,-145.563526,negative,Brooks-British Range tundra,9999,ARTS
zd7z3p52ryxb,58.969194,162.822189,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zdefe69m1yxu,59.51658,162.918062,negative,Kamchatka tundra,9999,ARTS
ze7b86ds3524,63.383621,162.7879,negative,Russian Bering tundra,9999,ARTS
ze7yfcz8b42h,64.477528,162.904587,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zeezd8k5sfx8,66.007847,162.889008,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
ze5utunwuurz,62.689171,163.035264,negative,Russian Bering tundra,9999,ARTS
zdezrg2h8481,60.355553,163.114014,negative,Kamchatka tundra,9999,ARTS
zegzb89byh21,67.458953,162.798071,negative,Northeast Siberian taiga,9999,ARTS
ze5vs9r8rgpe,62.848723,162.981834,negative,Russian Bering tundra,9999,ARTS
zds18yks40b3,59.361195,163.164225,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zdu041ejuyxc,60.478012,163.217225,negative,Kamchatka tundra,9999,ARTS
zehhedrhtzpu,62.679186,163.288679,negative,Russian Bering tundra,9999,ARTS
zehjbsmnshb5,62.91023,163.154011,negative,Russian Bering tundra,9999,ARTS
zehn9qef5vru,63.053656,163.185253,negative,Russian Bering tundra,9999,ARTS
zek0gf21250h,63.425677,163.289795,negative,Russian Bering tundra,9999,ARTS
zek43jbxqbpt,63.709589,163.169932,negative,Russian Bering tundra,9999,ARTS
zes0gssc1p8m,64.844268,163.285375,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zes49kmdsbxy,65.150732,163.187699,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zeu1cc5t5frx,66.407732,163.206882,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zeu4ef01012p,66.544369,163.289795,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zes1fpnthn84,65.034463,163.221989,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zeu5gy21b521,66.78758,163.289795,negative,Northeast Siberian taiga,9999,ARTS
zdu0jky9s4b1,60.495115,163.364811,negative,Kamchatka tundra,9999,ARTS
zsh1fykmm02j,67.842853,163.251901,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsk46vzdu585,69.333835,163.256321,negative,Chukchi Peninsula tundra,9999,ARTS
zek5mmzqkj8j,63.885228,163.365841,negative,Russian Bering tundra,9999,ARTS
zekjk205bhb3,64.204771,163.311768,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsk0z0xqcgps,69.042008,163.442659,negative,Northeast Siberian taiga,9999,ARTS
zeknsvf8rp80,64.455497,163.337474,negative,Russian Bering tundra,9999,ARTS
zekhzdyj6yzd,64.132255,163.462958,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zeu7e08b0zrb,66.71177,163.609471,negative,Northeast Siberian taiga,9999,ARTS
zehr7n1swn01,63.183178,163.610716,negative,Russian Bering tundra,9999,ARTS
zek62k0n818h,63.699855,163.487549,negative,Russian Bering tundra,9999,ARTS
zek619b78n04,63.643059,163.542824,negative,Russian Bering tundra,9999,ARTS
zehkb8pczj82,62.710291,163.509479,negative,Russian Bering tundra,9999,ARTS
zsk37tzczzps,69.157901,163.641357,negative,Northeast Siberian taiga,9999,ARTS
zdsrs0xcpyzc,60.383814,163.66333,negative,Kamchatka tundra,9999,ARTS
zdu2k7vk7pb3,60.534066,163.670669,negative,Kamchatka tundra,9999,ARTS
zdu3s5zfxcpz,60.753457,163.66333,negative,Kamchatka tundra,9999,ARTS
zdu7r0sq71bn,61.043869,163.790145,negative,Russian Bering tundra,9999,ARTS
zekqwdn40420,64.43517,163.770447,negative,Russian Bering tundra,9999,ARTS
zekmkjrgzuxf,64.233609,163.66333,negative,Russian Bering tundra,9999,ARTS
zdumz3jr4h07,61.486209,163.802462,negative,Russian Bering tundra,9999,ARTS
zshmx92tybpe,68.474651,163.807139,negative,Northeast Siberian taiga,9999,ARTS
zektf2sjk081,64.295643,163.932667,negative,Russian Bering tundra,9999,ARTS
zshmvp6yqyxg,68.551676,163.700366,negative,Northeast Siberian taiga,9999,ARTS
zsk7mn7s5uzg,69.512584,163.701267,negative,Chukchi Peninsula tundra,9999,ARTS
zehs2mg5s02j,62.654259,163.843403,negative,Russian Bering tundra,9999,ARTS
zeu8313xbvpb,66.145919,163.874173,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zekw548prvrv,64.350944,163.960304,negative,Russian Bering tundra,9999,ARTS
zeut18g3zh83,66.977101,163.898807,negative,Northeast Siberian taiga,9999,ARTS
zeux28rrmczs,67.370792,163.860311,negative,Northeast Siberian taiga,9999,ARTS
zsh8eb0p8h8h,67.589203,163.99292,negative,Northeast Siberian taiga,9999,ARTS
zdu9zejgsjb5,60.793479,164.165783,negative,Russian Bering tundra,9999,ARTS
zsh9c1h19uzu,67.813394,163.877649,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zek9ukbhbh8k,63.6158,164.014893,negative,Russian Bering tundra,9999,ARTS
zekwy8jcdj0p,64.468059,164.121752,negative,Russian Bering tundra,9999,ARTS
zeudhrdu7hbh,66.487267,164.018798,negative,Northeast Siberian taiga,9999,ARTS
zesez6etnp07,65.361309,164.151793,negative,Northeast Siberian taiga,9999,ARTS
zsh9zqg2rurz,67.844763,164.151535,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zdsv2q850h20,60.021595,164.190674,negative,Kamchatka-Kurile meadows and sparse forests,9999,ARTS
zehvdrmc7086,62.88184,164.28659,negative,Russian Bering tundra,9999,ARTS
zduf7xzbrvxs,60.906903,164.344482,negative,Russian Bering tundra,9999,ARTS
zeufckxcfh8h,66.602193,164.245348,negative,Northeast Siberian taiga,9999,ARTS
zesc286zd1b3,64.909897,164.205523,negative,Russian Bering tundra,9999,ARTS
zeuv4xcdquzy,67.015641,164.291911,negative,Northeast Siberian taiga,9999,ARTS
zekv0qd21586,64.195881,164.193807,negative,Russian Bering tundra,9999,ARTS
zekv7sd2ruxy,64.228889,164.336929,negative,Russian Bering tundra,9999,ARTS
zshc9r6bpuxg,67.803522,164.238739,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zduyrnhub4b0,61.601172,164.493828,negative,Russian Bering tundra,9999,ARTS
zduzzz01b080,61.86981,164.520264,negative,Russian Bering tundra,9999,ARTS
zehfkdw0fh2h,62.284393,164.385767,negative,Russian Bering tundra,9999,ARTS
zehzmnbfn00k,63.186837,164.400702,negative,Russian Bering tundra,9999,ARTS
zescj2y1sp80,64.867699,164.418812,negative,Russian Bering tundra,9999,ARTS
zshvhvhdfvru,68.406873,164.394736,negative,Northeast Siberian taiga,9999,ARTS
zekgjd5g8vp9,63.820208,164.426579,negative,Russian Bering tundra,9999,ARTS
zskczm63bnb0,69.243043,164.501381,negative,Chukchi Peninsula tundra,9999,ARTS
bg0efjjs5grd,62.56235,-145.45126,negative,Copper Plateau taiga,9999,ARTS
bfbwfzqdwh07,61.69555,-145.416841,negative,Pacific Coastal Mountain icefields and tundra,9999,ARTS
bfbefpf72zxw,61.171101,-145.455852,negative,Pacific Coastal Mountain icefields and tundra,9999,ARTS
bg2d97qdqnb7,63.738979,-145.482759,negative,Alaska-St. Elias Range tundra,9999,ARTS
bg8w145skfxx,65.753918,-145.497909,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bu083w4hhzzf,67.577633,-145.477996,negative,Interior Yukon-Alaska alpine tundra,9999,ARTS
bu2w6u2f5gxy,70.028592,-145.424824,negative,Arctic foothills tundra,9999,ARTS
zdv03cgwrupc,60.523403,164.613304,negative,Russian Bering tundra,9999,ARTS
zej0fb874n0p,62.010131,164.652529,negative,Russian Bering tundra,9999,ARTS
zevpdzre6fpg,67.452504,164.662528,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsj0g6hqygrg,67.643999,164.680209,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zem53p6y800h,63.893481,164.578972,negative,Russian Bering tundra,9999,ARTS
zsm0cqsfrzzu,69.07422,164.593048,negative,Chukchi Peninsula tundra,9999,ARTS
zemnuxdcsczv,64.50924,164.732995,negative,Russian Bering tundra,9999,ARTS
zet4z649supz,65.182165,164.853501,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zet0uzsr2jbj,64.861811,164.745827,negative,Russian Bering tundra,9999,ARTS
zevjnf9gmp04,66.986985,164.830499,negative,Northeast Siberian taiga,9999,ARTS
zev4x9y5cgzt,66.543481,164.869165,negative,Northeast Siberian taiga,9999,ARTS
zdtmf0nvyypg,60.074262,164.980273,negative,Russian Bering tundra,9999,ARTS
zemrdm70y12n,64.628585,164.986067,negative,Russian Bering tundra,9999,ARTS
zetkdv3tpyx8,65.508248,165.006065,negative,Northeast Siberian taiga,9999,ARTS
zev27huwv0b4,66.164951,165.021043,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zemk72gkkj2q,64.033199,165.03027,negative,Russian Bering tundra,9999,ARTS
zdv6wyv3vhb0,60.945608,165.186868,negative,Russian Bering tundra,9999,ARTS
zev60qyxbgru,66.48374,164.902768,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zetqp86sfurb,65.744399,165.215964,negative,Northeast Siberian taiga,9999,ARTS
zsj7rc21b180,68.078464,165.223389,negative,Northeast Siberian taiga,9999,ARTS
zsj7u7y1jvrb,68.179979,165.078077,negative,Northeast Siberian taiga,9999,ARTS
zdtw0s0nsvzz,60.140308,165.256562,negative,Russian Bering tundra,9999,ARTS
zdvt6bg7tcrb,61.396329,165.359945,negative,Russian Bering tundra,9999,ARTS
zejwb398wp8h,63.06989,165.247679,negative,Russian Bering tundra,9999,ARTS
zdv91k4p8cpc,60.667797,165.292096,negative,Russian Bering tundra,9999,ARTS
zetw9t9z0bxb,65.861495,165.302739,negative,Northeast Siberian taiga,9999,ARTS
zdv8u3vthfpv,60.611069,165.42891,negative,Russian Bering tundra,9999,ARTS
zejeh2bh2526,62.407211,165.421143,negative,Russian Bering tundra,9999,ARTS
zemxn860fhbh,64.513247,165.522852,negative,Russian Bering tundra,9999,ARTS
zsj8j350f182,67.50563,165.469294,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsjdveshbgpb,68.003456,165.48161,negative,Northeast Siberian taiga,9999,ARTS
zdtz6y6ehhb1,60.371787,165.710392,negative,Russian Bering tundra,9999,ARTS
zdvfc5t9bnbj,60.971712,165.637436,negative,Russian Bering tundra,9999,ARTS
zdvzg9zyrfr9,61.841753,165.750732,negative,Russian Bering tundra,9999,ARTS
zejb9p4jbuxy,62.002355,165.632672,negative,Russian Bering tundra,9999,ARTS
zemv1ust7fxv,64.185791,165.669193,negative,Russian Bering tundra,9999,ARTS
zemzgs1vn501,64.666402,165.742407,negative,Russian Bering tundra,9999,ARTS
zsjwxmw93121,68.673012,165.561948,negative,Chukchi Peninsula tundra,9999,ARTS
zsjwy8jbcj0j,68.68668,165.527959,negative,Chukchi Peninsula tundra,9999,ARTS
zetf5wzgxgrd,65.07676,165.750732,negative,Russian Bering tundra,9999,ARTS
zetf9xsggbpf,65.168796,165.65855,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zevc9k7wffps,66.381938,165.645804,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zevu1xxm2p20,66.839014,165.661812,negative,Northeast Siberian taiga,9999,ARTS
zevg9yv940b0,66.746239,165.670481,negative,Northeast Siberian taiga,9999,ARTS
zevybr2hb12n,67.320922,165.596924,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsmbd7nu2frz,69.011363,165.694127,negative,Chukchi Peninsula tundra,9999,ARTS
zdvcq7fmwvpb,60.710047,165.863986,negative,Russian Bering tundra,9999,ARTS
zejbh1xczbzu,61.883545,165.772705,negative,Russian Bering tundra,9999,ARTS
zsmbfwd17vxf,69.074036,165.698719,negative,Chukchi Peninsula tundra,9999,ARTS
zetuqycv01b2,65.472517,165.884972,negative,Russian Bering tundra,9999,ARTS
zejfthkwpbxz,62.338833,165.812187,negative,Russian Bering tundra,9999,ARTS
zejyu7r4xyrw,63.07984,165.782661,negative,Russian Bering tundra,9999,ARTS
zetvwww7wh03,65.690625,165.880423,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zevzhrz9fgrd,67.367109,165.783133,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zevuzcb18nb1,66.938618,165.926514,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zen09zwykn21,62.005196,166.023846,negative,Russian Bering tundra,9999,ARTS
zeyhde7w7gxt,66.903711,166.052341,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsnn3jvydfre,68.631347,165.98947,negative,Northeast Siberian taiga,9999,ARTS
zsq11s788yps,69.105496,166.008267,negative,Chukchi Peninsula tundra,9999,ARTS
zen0mwj96vzc,61.95215,166.186881,negative,Russian Bering tundra,9999,ARTS
zdy1nx36j4bp,60.684716,166.225076,negative,Russian Bering tundra,9999,ARTS
zen4sx6jy585,62.355285,166.138258,negative,Russian Bering tundra,9999,ARTS
zeq0y042nfrv,63.413099,166.204562,negative,Russian Bering tundra,9999,ARTS
zeqjx9zvzbzy,64.258652,166.278076,negative,Russian Bering tundra,9999,ARTS
zeq0hk7t552p,63.305473,166.129203,negative,Russian Bering tundra,9999,ARTS
zeqhmfn2ecpy,64.039399,166.19894,negative,Russian Bering tundra,9999,ARTS
zew4sddkxzpv,65.141497,166.138687,negative,Russian Bering tundra,9999,ARTS
zey1ubm6t1bm,66.40318,166.153665,negative,Northeast Siberian taiga,9999,ARTS
zsnhyhzyyfzy,68.362228,166.212115,negative,Northeast Siberian taiga,9999,ARTS
zsq5qk51yfzw,69.499828,166.216578,negative,Chukchi Peninsula tundra,9999,ARTS
bg2dmfsc4uzw,63.690689,-145.287538,negative,Alaska-St. Elias Range tundra,9999,ARTS
bg0dngp9evxb,62.243329,-145.239773,negative,Copper Plateau taiga,9999,ARTS
bg8tmzeruypy,65.652914,-145.289512,negative,Interior Alaska-Yukon lowland taiga,9999,ARTS
bu28ndqhy18j,68.919434,-145.252733,negative,Brooks-British Range tundra,9999,ARTS
bu28sg0m8vx9,69.011594,-145.337749,negative,Brooks-British Range tundra,9999,ARTS
bu29k204042q,69.126333,-145.360107,negative,Brooks-British Range tundra,9999,ARTS
bu2esg6hegxe,69.540129,-145.335217,negative,Brooks-British Range tundra,9999,ARTS
zdwrdmn0xgpt,60.408428,166.396522,negative,Russian Bering tundra,9999,ARTS
zdwq6f4j0hbn,60.173004,166.412659,negative,Russian Bering tundra,9999,ARTS
zdy2d2hyzj0j,60.557827,166.394763,negative,Russian Bering tundra,9999,ARTS
zdy64c5dkupg,60.826214,166.414933,negative,Russian Bering tundra,9999,ARTS
zeq6bu5k5vzd,63.787339,166.326656,negative,Russian Bering tundra,9999,ARTS
zey68uumtj06,66.560267,166.328073,negative,Northeast Siberian taiga,9999,ARTS
zsn6bgtsmzpf,68.003392,166.329832,negative,Northeast Siberian taiga,9999,ARTS
zsq2gxv82bpy,69.080702,166.450467,negative,Chukchi Peninsula tundra,9999,ARTS
zdwrz0syyyxb,60.428745,166.603503,negative,Russian Bering tundra,9999,ARTS
zdy7rb2j252j,61.042332,166.629639,negative,Russian Bering tundra,9999,ARTS
zdy3sgyu6zxv,60.753792,166.507201,negative,Russian Bering tundra,9999,ARTS
zeqmpy84b48h,64.196348,166.629639,negative,Russian Bering tundra,9999,ARTS
zdyrmh6u3506,61.767256,166.512609,negative,Russian Bering tundra,9999,ARTS
zeqrjugegcpg,64.538461,166.546726,negative,Russian Bering tundra,9999,ARTS
zew2vyf4jzpz,64.856797,166.544752,negative,Russian Bering tundra,9999,ARTS
zeymxrt26006,67.101789,166.614962,negative,Cherskii-Kolyma mountain tundra,9999,ARTS
zsq6t4v2qbpu,69.360853,166.516299,negative,Chukchi Peninsula tundra,9999,ARTS
zdys7f208h0h,61.228288,166.80542,negative,Russian Bering tundra,9999,ARTS
zenw2qbythbn,63.011854,166.652856,negative,Russian Bering tundra,9999,ARTS
